database_id,searchName,scientificName,decimalLatitude,decimalLongitude,occurrenceID,basisOfRecord,verbatimEventDate,year,country,stateProvince,locality,identifiedBy,coordinateUncertaintyInMeters,recordedBy
GBIF_223,1,"Aparatrigona impunctata (Ducke, 1916)",-5.00825,-67.26625,1949790017,PRESERVED_SPECIMEN,NA,NA,Brazil,Amazonas,Rio Juruá,Camargo,NA,"Camargo, Pedro, Mazucato"
GBIF_224,1,"Aparatrigona impunctata (Ducke, 1916)",-5.00825,-67.26625,1949789781,PRESERVED_SPECIMEN,NA,NA,Brazil,Amazonas,Rio Juruá,Camargo,NA,"Camargo, Pedro, Mazucato"
GBIF_225,1,"Aparatrigona impunctata (Ducke, 1916)",-5.00825,-67.26625,1949789924,PRESERVED_SPECIMEN,NA,NA,Brazil,Amazonas,Rio Juruá,Camargo,NA,"Camargo, Pedro, Mazucato"
GBIF_226,1,"Aparatrigona impunctata (Ducke, 1916)",-5.00825,-67.26625,1949790040,PRESERVED_SPECIMEN,NA,NA,Brazil,Amazonas,Rio Juruá,Camargo,NA,"Camargo, Pedro, Mazucato"
GBIF_227,1,"Aparatrigona impunctata (Ducke, 1916)",-5.00825,-67.26625,1949790048,PRESERVED_SPECIMEN,NA,NA,Brazil,Amazonas,Rio Juruá,Camargo,NA,"Camargo, Pedro, Mazucato"
GBIF_228,1,"Aparatrigona impunctata (Ducke, 1916)",-5.00825,-67.26625,1949789799,PRESERVED_SPECIMEN,NA,NA,Brazil,Amazonas,Rio Juruá,Camargo,NA,"Camargo, Pedro, Mazucato"
GBIF_229,1,"Aparatrigona impunctata (Ducke, 1916)",-5.00825,-67.26625,1949789910,PRESERVED_SPECIMEN,NA,NA,Brazil,Amazonas,Rio Juruá,Camargo,NA,"Camargo, Pedro, Mazucato"
GBIF_230,1,"Aparatrigona impunctata (Ducke, 1916)",-5.00825,-67.26625,1949789902,PRESERVED_SPECIMEN,NA,NA,Brazil,Amazonas,Rio Juruá,Camargo,NA,"Camargo, Pedro, Mazucato"
GBIF_231,1,"Aparatrigona impunctata (Ducke, 1916)",-5.00825,-67.26625,1949789772,PRESERVED_SPECIMEN,NA,NA,Brazil,Amazonas,Rio Juruá,Camargo,NA,"Camargo, Pedro, Mazucato"
GBIF_232,1,"Aparatrigona impunctata (Ducke, 1916)",-5.00825,-67.26625,1949789918,PRESERVED_SPECIMEN,NA,NA,Brazil,Amazonas,Rio Juruá,Camargo,NA,"Camargo, Pedro, Mazucato"
GBIF_233,1,"Aparatrigona impunctata (Ducke, 1916)",-5.00825,-67.26625,1949790032,PRESERVED_SPECIMEN,NA,NA,Brazil,Amazonas,Rio Juruá,Camargo,NA,"Camargo, Pedro, Mazucato"
GBIF_234,1,"Aparatrigona impunctata (Ducke, 1916)",-5.00825,-67.26625,1949789777,PRESERVED_SPECIMEN,NA,NA,Brazil,Amazonas,Rio Juruá,Camargo,NA,"Camargo, Pedro, Mazucato"
GBIF_235,1,"Aparatrigona impunctata (Ducke, 1916)",-5.00825,-67.26625,1949789913,PRESERVED_SPECIMEN,NA,NA,Brazil,Amazonas,Rio Juruá,Camargo,NA,"Camargo, Pedro, Mazucato"
GBIF_236,1,"Aparatrigona impunctata (Ducke, 1916)",-5.00825,-67.26625,1949790086,PRESERVED_SPECIMEN,NA,NA,Brazil,Amazonas,Rio Juruá,Camargo,NA,"Camargo, Pedro, Mazucato"
GBIF_237,1,"Aparatrigona impunctata (Ducke, 1916)",-8.257778,-49.264722,1949741373,PRESERVED_SPECIMEN,NA,NA,Brazil,Pará,NA,Camargo,NA,M.Alvarenga
GBIF_238,1,"Aparatrigona impunctata (Ducke, 1916)",3.843056,-51.835,1949741522,PRESERVED_SPECIMEN,NA,NA,Brazil,Amapá,NA,J.S.Moure,NA,M.Alvarenga
GBIF_239,1,"Aparatrigona impunctata (Ducke, 1916)",-3,-60,1949745093,PRESERVED_SPECIMEN,NA,NA,Brazil,Amazonas,NA,Camargo,NA,Virgilio
GBIF_240,1,"Aparatrigona impunctata (Ducke, 1916)",-3,-60,1949744869,PRESERVED_SPECIMEN,NA,NA,Brazil,Amazonas,NA,Camargo,NA,Virgilio
GBIF_241,1,"Aparatrigona impunctata (Ducke, 1916)",-3,-60,1949744877,PRESERVED_SPECIMEN,NA,NA,Brazil,Amazonas,NA,Camargo,NA,Virgilio
GBIF_242,1,"Aparatrigona impunctata (Ducke, 1916)",-3,-60,1949745227,PRESERVED_SPECIMEN,NA,NA,Brazil,Amazonas,NA,Camargo,NA,Virgilio
GBIF_243,1,"Aparatrigona impunctata (Ducke, 1916)",-3,-60,1949745082,PRESERVED_SPECIMEN,NA,NA,Brazil,Amazonas,NA,Camargo,NA,Virgilio
GBIF_244,1,"Aparatrigona impunctata (Ducke, 1916)",-2.55,-57.966667,1949746775,PRESERVED_SPECIMEN,NA,NA,Brazil,Amazonas,"Igarapé Maripá, Rio Uatumã",Camargo,NA,Camargo
GBIF_245,1,"Aparatrigona impunctata (Ducke, 1916)",-1.533333,-56.1,1949747033,PRESERVED_SPECIMEN,NA,NA,Brazil,Pará,Rio Trombetas,Camargo,NA,Camargo
GBIF_246,1,"Aparatrigona impunctata (Ducke, 1916)",-3.101944,-60.025,1949746855,PRESERVED_SPECIMEN,NA,NA,Brazil,Amazonas,NA,Camargo,NA,"Camargo, Mazucato"
GBIF_247,1,"Aparatrigona impunctata (Ducke, 1916)",-3.101944,-60.025,1949746948,PRESERVED_SPECIMEN,NA,NA,Brazil,Amazonas,NA,Camargo,NA,"Camargo, Mazucato"
GBIF_248,1,"Aparatrigona impunctata (Ducke, 1916)",-8,-51,1949750367,PRESERVED_SPECIMEN,NA,NA,Brazil,Pará,NA,Camargo,NA,Camargo
GBIF_249,1,"Aparatrigona impunctata (Ducke, 1916)",-1.195833,-47.180833,1949750441,PRESERVED_SPECIMEN,NA,NA,Brazil,Pará,NA,Camargo,NA,"Camargo, Mazucato"
GBIF_250,1,"Aparatrigona impunctata (Ducke, 1916)",3.416667,-61.666667,1949754025,PRESERVED_SPECIMEN,NA,NA,Brazil,Roraima,NA,Camargo,NA,"Lucio A.O.Campos, Marcos V.B.Garcia"
GBIF_251,1,"Aparatrigona impunctata (Ducke, 1916)",-4.883333,-66.9,1949757255,PRESERVED_SPECIMEN,NA,NA,Brazil,Amazonas,Rio Juruá,Camargo,NA,"Camargo, Pedro, Mazucato"
GBIF_252,1,"Aparatrigona impunctata (Ducke, 1916)",-4.883333,-66.9,1949756918,PRESERVED_SPECIMEN,NA,NA,Brazil,Amazonas,Rio Juruá,Camargo,NA,"Camargo, Pedro, Mazucato"
GBIF_253,1,"Aparatrigona impunctata (Ducke, 1916)",-4.883333,-66.9,1949757245,PRESERVED_SPECIMEN,NA,NA,Brazil,Amazonas,Rio Juruá,Camargo,NA,"Camargo, Mazucato, Pedro"
GBIF_254,1,"Aparatrigona impunctata (Ducke, 1916)",-4.883333,-66.9,1949756966,PRESERVED_SPECIMEN,NA,NA,Brazil,Amazonas,Rio Juruá,Camargo,NA,"Camargo, Pedro, Mazucato"
GBIF_255,1,"Aparatrigona impunctata (Ducke, 1916)",-4.883333,-66.9,1949756925,PRESERVED_SPECIMEN,NA,NA,Brazil,Amazonas,Rio Juruá,Camargo,NA,"Camargo, Pedro, Mazucato"
GBIF_256,1,"Aparatrigona impunctata (Ducke, 1916)",-4.883333,-66.9,1949757267,PRESERVED_SPECIMEN,NA,NA,Brazil,Amazonas,Rio Juruá,Camargo,NA,"Camargo, Pedro, Mazucato"
GBIF_257,1,"Aparatrigona impunctata (Ducke, 1916)",-4.883333,-66.9,1949757300,PRESERVED_SPECIMEN,NA,NA,Brazil,Amazonas,Rio Juruá,Camargo,NA,"Camargo, Pedro, Mazucato"
GBIF_258,1,"Aparatrigona impunctata (Ducke, 1916)",-4.883333,-66.9,1949756789,PRESERVED_SPECIMEN,NA,NA,Brazil,Amazonas,Rio Juruá,Camargo,NA,"Camargo, Pedro, Mazucato"
GBIF_259,1,"Aparatrigona impunctata (Ducke, 1916)",-4.883333,-66.9,1949757249,PRESERVED_SPECIMEN,NA,NA,Brazil,Amazonas,Rio Juruá,Camargo,NA,"Camargo, Pedro, Mazucato"
GBIF_260,1,"Aparatrigona impunctata (Ducke, 1916)",-4.883333,-66.9,1949756793,PRESERVED_SPECIMEN,NA,NA,Brazil,Amazonas,Rio Juruá,Camargo,NA,"Camargo, Pedro, Mazucato"
GBIF_261,1,"Aparatrigona impunctata (Ducke, 1916)",-4.883333,-66.9,1949757514,PRESERVED_SPECIMEN,NA,NA,Brazil,Amazonas,Rio Juruá,Camargo,NA,"Camargo, Pedro, Mazucato"
GBIF_262,1,"Aparatrigona impunctata (Ducke, 1916)",-3.65,-66.1,1949757317,PRESERVED_SPECIMEN,NA,NA,Brazil,Amazonas,"Forte da Graça, Rio Juruá",Camargo,NA,"Camargo, Pedro, Mazucato"
GBIF_263,1,"Aparatrigona impunctata (Ducke, 1916)",-3.65,-66.1,1949757331,PRESERVED_SPECIMEN,NA,NA,Brazil,Amazonas,"Forte da Graça, Rio Juruá",Camargo,NA,"Camargo, Pedro, Mazucato"
GBIF_264,1,"Aparatrigona impunctata (Ducke, 1916)",-0.203611,-66.793333,1949764999,PRESERVED_SPECIMEN,NA,NA,Brazil,Amazonas,"Lucaí, Foz do Rio Curicuriari",Camargo,NA,"Camargo, Pedro, Mazucato"
GBIF_265,1,"Aparatrigona impunctata (Ducke, 1916)",-0.133333,-66.9,1949765098,PRESERVED_SPECIMEN,NA,NA,Brazil,Amazonas,"Camanaús, Rio Negro",Camargo,NA,"Camargo, Pedro, Mazucato"
GBIF_266,1,"Aparatrigona impunctata (Ducke, 1916)",-0.133333,-66.9,1949765563,PRESERVED_SPECIMEN,NA,NA,Brazil,Amazonas,"Camanaús, Rio Negro",Camargo,NA,"Camargo, Pedro, Mazucato"
GBIF_267,1,"Aparatrigona impunctata (Ducke, 1916)",-0.133333,-66.9,1949765556,PRESERVED_SPECIMEN,NA,NA,Brazil,Amazonas,"Camanaús, Rio Negro",Camargo,NA,"Camargo, Pedro, Mazucato"
GBIF_268,1,"Aparatrigona impunctata (Ducke, 1916)",-0.333889,-65.488889,1949766247,PRESERVED_SPECIMEN,NA,NA,Brazil,Amazonas,"Ponta Camucari, Rio Negro",Camargo,NA,"Camargo, Pedro, Mazucato"
GBIF_269,1,"Aparatrigona impunctata (Ducke, 1916)",-0.333889,-65.488889,1949766419,PRESERVED_SPECIMEN,NA,NA,Brazil,Amazonas,"Ponta Camucari, Rio Negro",Camargo,NA,"Camargo, Pedro, Mazucato"
GBIF_270,1,"Aparatrigona impunctata (Ducke, 1916)",-0.333889,-65.488889,1949766270,PRESERVED_SPECIMEN,NA,NA,Brazil,Amazonas,"Ponta Camucari, Rio Negro",Camargo,NA,"Camargo, Pedro, Mazucato"
GBIF_271,1,"Aparatrigona impunctata (Ducke, 1916)",-0.416667,-65.016667,1949765862,PRESERVED_SPECIMEN,NA,NA,Brazil,Amazonas,Rio Negro,Camargo,NA,"Camargo, Pedro, Mazucato"
GBIF_272,1,"Aparatrigona impunctata (Ducke, 1916)",-0.416667,-65.016667,1949766416,PRESERVED_SPECIMEN,NA,NA,Brazil,Amazonas,Rio Negro,Camargo,NA,"Camargo, Pedro, Mazucato"
GBIF_273,1,"Aparatrigona impunctata (Ducke, 1916)",-0.416667,-65.016667,1949765882,PRESERVED_SPECIMEN,NA,NA,Brazil,Amazonas,Rio Negro,Camargo,NA,"Camargo, Pedro, Mazucato"
GBIF_274,1,"Aparatrigona impunctata (Ducke, 1916)",-0.416667,-65.016667,1949765863,PRESERVED_SPECIMEN,NA,NA,Brazil,Amazonas,Rio Negro,Camargo,NA,"Camargo, Pedro, Mazucato"
GBIF_275,1,"Aparatrigona impunctata (Ducke, 1916)",-0.416667,-65.016667,1949766002,PRESERVED_SPECIMEN,NA,NA,Brazil,Amazonas,Rio Negro,Camargo,NA,"Camargo, Pedro, Mazucato"
GBIF_276,1,"Aparatrigona impunctata (Ducke, 1916)",-0.416667,-65.016667,1949766262,PRESERVED_SPECIMEN,NA,NA,Brazil,Amazonas,Rio Negro,Camargo,NA,"Camargo, Pedro, Mazucato"
GBIF_277,1,"Aparatrigona impunctata (Ducke, 1916)",-0.416667,-65.016667,1949766426,PRESERVED_SPECIMEN,NA,NA,Brazil,Amazonas,Rio Negro,Camargo,NA,"Camargo, Pedro, Mazucato"
GBIF_278,1,"Aparatrigona impunctata (Ducke, 1916)",-0.416667,-65.016667,1949766108,PRESERVED_SPECIMEN,NA,NA,Brazil,Amazonas,Rio Negro,Camargo,NA,"Camargo, Pedro, Mazucato"
GBIF_279,1,"Aparatrigona impunctata (Ducke, 1916)",-1.316389,-62.183889,1949766860,PRESERVED_SPECIMEN,NA,NA,Brazil,Amazonas,"Comunidade de Tapera, Lago Cauarés, Margem direita do Rio Negro",Camargo,NA,"Camargo, Pedro, Mazucato"
GBIF_280,1,"Aparatrigona impunctata (Ducke, 1916)",-1.316389,-62.183889,1949766822,PRESERVED_SPECIMEN,NA,NA,Brazil,Amazonas,"Comunidade de Tapera, Lago Cauarés, Margem direita do Rio Negro",Camargo,NA,"Camargo, Pedro, Mazucato"
GBIF_281,1,"Aparatrigona impunctata (Ducke, 1916)",-1.316389,-62.183889,1949766388,PRESERVED_SPECIMEN,NA,NA,Brazil,Amazonas,"Comunidade de Tapera, Lago Cauarés, Margem direita do Rio Negro",Camargo,NA,"Camargo, Pedro, Mazucato"
GBIF_282,1,"Aparatrigona impunctata (Ducke, 1916)",-1.316389,-62.183889,1949766552,PRESERVED_SPECIMEN,NA,NA,Brazil,Amazonas,"Comunidade de Tapera, Lago Cauarés, Margem direita do Rio Negro",Camargo,NA,"Camargo, Pedro, Mazucato"
GBIF_283,1,"Aparatrigona impunctata (Ducke, 1916)",-1.316389,-62.183889,1949766529,PRESERVED_SPECIMEN,NA,NA,Brazil,Amazonas,"Comunidade de Tapera, Lago Cauarés, Margem direita do Rio Negro",Camargo,NA,"Camargo, Pedro, Mazucato"
GBIF_284,1,"Aparatrigona impunctata (Ducke, 1916)",-1.316389,-62.183889,1949766692,PRESERVED_SPECIMEN,NA,NA,Brazil,Amazonas,"Comunidade de Tapera, Lago Cauarés, Margem direita do Rio Negro",Camargo,NA,"Camargo, Pedro, Mazucato"
GBIF_285,1,"Aparatrigona impunctata (Ducke, 1916)",-1.316389,-62.183889,1949766873,PRESERVED_SPECIMEN,NA,NA,Brazil,Amazonas,"Comunidade de Tapera, Lago Cauarés, Margem direita do Rio Negro",Camargo,NA,"Camargo, Pedro, Mazucato"
GBIF_286,1,"Aparatrigona impunctata (Ducke, 1916)",-1.316389,-62.183889,1949766852,PRESERVED_SPECIMEN,NA,NA,Brazil,Amazonas,"Comunidade de Tapera, Lago Cauarés, Margem direita do Rio Negro",Camargo,NA,"Camargo, Pedro, Mazucato"
GBIF_287,1,"Aparatrigona impunctata (Ducke, 1916)",-4.883333,-66.9,1949769657,PRESERVED_SPECIMEN,NA,NA,Brazil,Amazonas,Rio Juruá,Camargo,NA,"Camargo, Pedro, Mazucato"
GBIF_288,1,"Aparatrigona impunctata (Ducke, 1916)",-4.883333,-66.9,1949769534,PRESERVED_SPECIMEN,NA,NA,Brazil,Amazonas,Rio Juruá,Camargo,NA,"Camargo, Pedro, Mazucato"
GBIF_289,1,"Aparatrigona impunctata (Ducke, 1916)",-4.883333,-66.9,1949769532,PRESERVED_SPECIMEN,NA,NA,Brazil,Amazonas,Rio Juruá,Camargo,NA,"Camargo, Pedro, Mazucato"
GBIF_290,1,"Aparatrigona impunctata (Ducke, 1916)",-4.883333,-66.9,1949769539,PRESERVED_SPECIMEN,NA,NA,Brazil,Amazonas,Rio Juruá,Camargo,NA,"Camargo, Pedro, Mazucato"
GBIF_291,1,"Aparatrigona impunctata (Ducke, 1916)",-4.883333,-66.9,1949769659,PRESERVED_SPECIMEN,NA,NA,Brazil,Amazonas,Rio Juruá,Camargo,NA,"Camargo, Pedro, Mazucato"
GBIF_292,1,"Aparatrigona impunctata (Ducke, 1916)",-4.883333,-66.9,1949769828,PRESERVED_SPECIMEN,NA,NA,Brazil,Amazonas,Rio Juruá,Camargo,NA,"Camargo, Pedro, Mazucato"
GBIF_293,1,"Aparatrigona impunctata (Ducke, 1916)",-11.108889,-62.874444,1949769731,PRESERVED_SPECIMEN,NA,NA,Brazil,Rondônia,Linha 80,Camargo,NA,"Brown, Boina, Vieira"
GBIF_294,1,"Aparatrigona impunctata (Ducke, 1916)",-2.55,-57.966667,1949769910,PRESERVED_SPECIMEN,NA,NA,Brazil,Amazonas,"Igarapé Maripá, 10Km W de São Sebastião",Camargo,NA,Camargo
GBIF_295,1,"Aparatrigona impunctata (Ducke, 1916)",-2.55,-57.966667,1949770145,PRESERVED_SPECIMEN,NA,NA,Brazil,Amazonas,"Igarapé Maripá, 10Km W de São Sebastião",Camargo,NA,Camargo
GBIF_296,1,"Aparatrigona impunctata (Ducke, 1916)",-11.108889,-62.874444,1949807030,PRESERVED_SPECIMEN,NA,NA,Brazil,Rondônia,Linha 80,Camargo,NA,"Brown, Boina, Vieira"
GBIF_297,1,"Aparatrigona impunctata (Ducke, 1916)",-11.108889,-62.874444,1949806556,PRESERVED_SPECIMEN,NA,NA,Brazil,Rondônia,Linha 80,Camargo,NA,"Brown, Boina, Vieira"
GBIF_298,1,"Aparatrigona impunctata (Ducke, 1916)",-10.436944,-64.126667,1949806770,PRESERVED_SPECIMEN,NA,NA,Brazil,Rondônia,"BR 421, Rio Jaci-paraná",Camargo,NA,"Brown, Boina, Vieira"
GBIF_299,1,"Aparatrigona impunctata (Ducke, 1916)",-12.283333,-64.033333,1949771811,PRESERVED_SPECIMEN,NA,NA,Brazil,Rondônia,NA,Camargo,NA,"Brown, Boina, Vieira"
GBIF_300,1,"Aparatrigona impunctata (Ducke, 1916)",-10.933333,-62.7,1949772752,PRESERVED_SPECIMEN,NA,NA,Brazil,Rondônia,NA,Camargo,NA,"Brown, Boina, Vieira"
GBIF_301,1,"Aparatrigona impunctata (Ducke, 1916)",-11.816667,-62.833333,1949774074,PRESERVED_SPECIMEN,NA,NA,Brazil,Rondônia,Linha 9,Camargo,NA,"Brown, Boina, Vieira"
GBIF_302,1,"Aparatrigona impunctata (Ducke, 1916)",-11.933333,-62.716667,1949774526,PRESERVED_SPECIMEN,NA,NA,Brazil,Rondônia,Reserva Indígena Rio Branco,Camargo,NA,"Brown, Boina, Vieira"
GBIF_303,1,"Aparatrigona impunctata (Ducke, 1916)",-11.933333,-62.716667,1949774533,PRESERVED_SPECIMEN,NA,NA,Brazil,Rondônia,Reserva Indígena Rio Branco,Camargo,NA,"Brown, Boina, Vieira"
GBIF_304,1,"Aparatrigona impunctata (Ducke, 1916)",-11.616667,-61.916667,1949774287,PRESERVED_SPECIMEN,NA,NA,Brazil,Rondônia,Linha 168,Camargo,NA,"Brown, Boina, Vieira"
IDIGBIO_1,Aparatrigona impunctata,aparatrigona impunctata,5.04775,-52.75266,0198d341-99e4-4934-a798-d4a7cde31c96,NA,NA,NA,french guiana,NA,NA,NA,NA,"roubik, david"
IDIGBIO_2,Aparatrigona impunctata,aparatrigona impunctata,-0.4705556,-76.4597222,034bae4e-c9bd-4083-b34b-be4a93951b71,NA,NA,NA,ecuador,sucumbios,NA,NA,NA,"hibbs, p"
IDIGBIO_3,Aparatrigona impunctata,aparatrigona impunctata,3.4,-61.7,06a538f7-1990-473b-99e8-5bbb55a126b6,NA,NA,NA,brasil,roraima,NA,NA,NA,"rafael, josé; et al."
IDIGBIO_4,Aparatrigona impunctata,aparatrigona impunctata,-0.4705556,-76.4597222,07f38248-9d1d-4cca-bc6f-96de992a239f,NA,NA,NA,ecuador,sucumbios,NA,NA,NA,"hibbs, p"
IDIGBIO_5,Aparatrigona impunctata,aparatrigona impunctata,-0.4705556,-76.4597222,090f1353-3bd8-40ee-aa76-858ae92ef81e,NA,NA,NA,ecuador,sucumbios,NA,NA,NA,"hibbs, p"
IDIGBIO_6,Aparatrigona impunctata,aparatrigona impunctata,5.08609,-52.71416,0d2d1527-1eea-4301-a467-8b5ac943d74b,NA,NA,NA,french guiana,NA,NA,NA,NA,"roubik, david"
IDIGBIO_7,Aparatrigona impunctata,aparatrigona impunctata,NA,NA,0dc771d7-5bd2-4ba6-a0cd-77aa0776839c,NA,NA,NA,brazil,para,NA,NA,NA,camargo
IDIGBIO_8,Aparatrigona impunctata,aparatrigona impunctata,-0.4705556,-76.4597222,0e50ee40-3139-4d2e-ba3c-5e20dbe9b155,NA,NA,NA,ecuador,sucumbios,NA,NA,NA,"hibbs, p"
IDIGBIO_9,Aparatrigona impunctata,aparatrigona impunctata,5.2139,-52.71416,141d331e-ad95-4362-a970-a8305efb4fba,NA,NA,NA,french guiana,NA,NA,NA,NA,"michener, charles"
IDIGBIO_10,Aparatrigona impunctata,aparatrigona impunctata,NA,NA,1513d5bf-f72f-43a2-bd2f-c7357829792a,NA,NA,NA,brasil,amazonas,NA,NA,NA,"rafael, josé"
IDIGBIO_11,Aparatrigona impunctata,aparatrigona impunctata,5.2139,-52.71416,182c4417-1578-4552-bbea-5dc36ac0eb50,NA,NA,NA,french guiana,NA,NA,NA,NA,"michener, charles"
IDIGBIO_12,Aparatrigona impunctata,aparatrigona impunctata,5.08609,-52.71416,1b04f070-dabc-4d9f-9096-872d7fe9a0c0,NA,NA,NA,french guiana,NA,NA,NA,NA,"roubik, david"
IDIGBIO_13,Aparatrigona impunctata,aparatrigona impunctata,NA,NA,1f35f934-9467-44a7-8152-7bff92321e32,NA,NA,NA,brasil,amazonas,NA,NA,NA,"garcia, marcos"
IDIGBIO_14,Aparatrigona impunctata,aparatrigona impunctata,5.2139,-52.71416,1f3bb1d6-c930-4c2b-9796-fc92f48d5ecb,NA,NA,NA,french guiana,NA,NA,NA,NA,"michener, charles"
IDIGBIO_15,Aparatrigona impunctata,aparatrigona impunctata,-3.0666667,-59.9833333,28152b69-8e0f-46d8-a0f1-b1bf0372d736,NA,NA,NA,brasil,amazonas,NA,NA,NA,renner
IDIGBIO_16,Aparatrigona impunctata,aparatrigona impunctata,5.2139,-52.71416,2852be1e-f94c-444d-af44-d733b91584a8,NA,NA,NA,french guiana,NA,NA,NA,NA,"michener, charles"
IDIGBIO_17,Aparatrigona impunctata,aparatrigona impunctata,5.2139,-52.71416,29fdfe90-dd9f-4e9b-b48b-337af5fe1caf,NA,NA,NA,french guiana,NA,NA,NA,NA,"michener, charles"
IDIGBIO_18,Aparatrigona impunctata,aparatrigona impunctata,NA,NA,2a0fecfc-7398-493b-b40d-9b52610d8928,NA,NA,NA,brasil,amazonas,NA,NA,NA,"garcia, marcos"
IDIGBIO_19,Aparatrigona impunctata,aparatrigona impunctata,6.4933333,-58.215,2a7d40a0-f446-4a62-92f8-db9621f0c1b8,NA,NA,NA,guyana,region 10,NA,NA,NA,"brooks, r & falin, z"
IDIGBIO_20,Aparatrigona impunctata,aparatrigona impunctata,6.4933333,-58.215,312567dc-4638-466f-806d-41dd35cbd567,NA,NA,NA,guyana,region 10,NA,NA,NA,"brooks, r & falin, z"
IDIGBIO_21,Aparatrigona impunctata,aparatrigona impunctata,NA,NA,32a21bbe-ed29-498f-b0a6-1b29ff837d75,NA,NA,NA,brazil,para,NA,NA,NA,camargo
IDIGBIO_22,Aparatrigona impunctata,aparatrigona impunctata,5.2139,-52.71416,3319421d-c96d-4be1-ae28-262f410b9437,NA,NA,NA,french guiana,NA,NA,NA,NA,"michener, charles"
IDIGBIO_23,Aparatrigona impunctata,aparatrigona impunctata,-8.76667,-63.9,33e927e7-041b-4c03-90b3-b500aca85fe7,NA,NA,NA,brazil,rondonia,NA,NA,NA,"alvarenga, moacir"
IDIGBIO_24,Aparatrigona impunctata,aparatrigona impunctata,5.2139,-52.71416,34d3ad11-a9a3-408c-8d3d-e7f9ed7e907e,NA,NA,NA,french guiana,NA,NA,NA,NA,"michener, charles"
IDIGBIO_25,Aparatrigona impunctata,aparatrigona impunctata,NA,NA,35783cdd-e38a-438a-898a-32028c9b5876,NA,NA,NA,brasil,amazonas,NA,NA,NA,"gondim, c."
IDIGBIO_26,Aparatrigona impunctata,aparatrigona impunctata,NA,NA,3592bbcc-6fef-4f43-9389-c2e36cbc9ab3,NA,NA,NA,french guiana,NA,NA,NA,NA,michener & kukuk
IDIGBIO_27,Aparatrigona impunctata,aparatrigona impunctata,5.2139,-52.71416,36e1c00d-6f74-4f69-80d6-443532660ff8,NA,NA,NA,french guiana,NA,NA,NA,NA,"michener, charles"
IDIGBIO_28,Aparatrigona impunctata,aparatrigona impunctata,6.4933333,-58.215,37d92b30-dab1-40d8-a822-274a0aa59162,NA,NA,NA,guyana,region 10,NA,NA,NA,"brooks, r & falin, z"
IDIGBIO_29,Aparatrigona impunctata,aparatrigona impunctata,NA,NA,410c3e65-feb0-4e66-bb39-90c4f7d3dd95,NA,NA,NA,french guiana,NA,NA,NA,NA,michener & kukuk
IDIGBIO_30,Aparatrigona impunctata,aparatrigona impunctata,6.4933333,-58.215,4197ec06-4d8b-4528-9800-d75a755c9c80,NA,NA,NA,guyana,region 10,NA,NA,NA,"brooks, r & falin, z"
IDIGBIO_31,Aparatrigona impunctata,aparatrigona impunctata,-0.4705556,-76.4597222,43fa3619-ea57-47fe-a3e7-c7055f34ba1d,NA,NA,NA,ecuador,sucumbios,NA,NA,NA,"hibbs, p"
IDIGBIO_32,Aparatrigona impunctata,aparatrigona impunctata,6.4933333,-58.215,447a7bb2-7a39-4840-bc5c-f365bcf8c920,NA,NA,NA,guyana,region 10,NA,NA,NA,"brooks, r & falin, z"
IDIGBIO_33,Aparatrigona impunctata,aparatrigona impunctata,6.4933333,-58.215,45308d81-e15c-4b11-8b61-78b8cb850f5e,NA,NA,NA,guyana,region 10,NA,NA,NA,"brooks, r & falin, z"
IDIGBIO_34,Aparatrigona impunctata,aparatrigona impunctata,-0.4705556,-76.4597222,46084d83-e416-4cac-8f1b-4dec5b49bf21,NA,NA,NA,ecuador,sucumbios,NA,NA,NA,"hibbs, p"
IDIGBIO_35,Aparatrigona impunctata,aparatrigona impunctata,-0.4705556,-76.4597222,465b2991-a631-4e1b-b8e6-04a31b254720,NA,NA,NA,ecuador,sucumbios,NA,NA,NA,"hibbs, p"
IDIGBIO_36,Aparatrigona impunctata,aparatrigona impunctata,-0.4705556,-76.4597222,46c22b2b-4a76-480d-a156-be56b792b2d6,NA,NA,NA,ecuador,sucumbios,NA,NA,NA,"hibbs, p"
IDIGBIO_37,Aparatrigona impunctata,aparatrigona impunctata,NA,NA,46c7e525-002f-41f1-9fb8-6f490dddf9ac,NA,NA,NA,brazil,para,NA,NA,NA,"alvarenga, moacir"
IDIGBIO_38,Aparatrigona impunctata,aparatrigona impunctata,6.4933333,-58.215,48472b6f-191d-413c-9197-4ad4e62a452c,NA,NA,NA,guyana,region 10,NA,NA,NA,"brooks, r & falin, z"
IDIGBIO_39,Aparatrigona impunctata,aparatrigona impunctata,-11.1766389,-62.7828056,48ba5514-d72c-450b-a431-ac82a20da1e2,NA,NA,NA,brazil,rondonia,NA,NA,NA,"brown, boina, vieira"
IDIGBIO_40,Aparatrigona impunctata,aparatrigona impunctata,5.2139,-52.71416,4afaa3d1-3301-47db-b340-8a3bb8e78084,NA,NA,NA,french guiana,NA,NA,NA,NA,"michener, charles"
IDIGBIO_41,Aparatrigona impunctata,aparatrigona impunctata,5.2139,-52.71416,4b97fafe-4e0b-42e2-ae05-e5676d3fff41,NA,NA,NA,french guiana,NA,NA,NA,NA,"michener, charles"
